EmployeeID,Department,Salary,Rating,JoiningDate
19286,HR,75449,3,2023-09-30
19287,Operations,88002,2,2022-02-04
19288,Operations,72219,4,2023-08-07
19289,Finance,131488,2,2021-01-04
19290,Operations,133873,2,2021-01-20
19291,Operations,69117,1,2025-01-07
19292,Sales,106466,4,2021-11-06
19293,Sales,118883,1,2024-10-04
19294,HR,72442,3,2025-01-23
19295,Sales,54152,2,2024-02-24
19296,Sales,59562,1,2021-01-06
19297,Sales,45814,4,2024-01-11
19298,Sales,103607,2,2022-08-19
19299,Finance,67689,1,2024-09-16
19300,Sales,43371,2,2023-10-04
19301,Finance,116355,5,2021-04-24
19302,Operations,103431,1,2023-06-13
19303,HR,85493,1,2024-12-11
19304,HR,24802,3,2024-04-14
19305,IT,66726,4,2021-02-19
19306,Finance,63976,2,2021-01-08
19307,IT,35902,3,2024-01-22
19308,Sales,44419,3,2023-01-13
19309,Sales,135754,5,2021-07-20
19310,Finance,126665,1,2023-03-25
19311,Sales,61441,4,2021-05-05
19312,Sales,47404,5,2023-11-04
19313,Sales,123500,5,2023-11-06
19314,Sales,109636,2,2023-11-22
19315,Sales,143574,3,2022-11-23
19316,HR,78195,1,2023-12-24
19317,IT,131393,2,2022-04-20
19318,Sales,80657,5,2023-05-27
19319,HR,111458,3,2023-02-14
19320,Finance,132286,3,2023-02-26
19321,HR,76684,3,2021-09-16
19322,Finance,128695,4,2023-03-21
19323,Operations,77573,3,2022-09-25
19324,Operations,110858,2,2024-07-29
19325,IT,143147,4,2023-03-05
19326,IT,82609,3,2024-08-19
19327,Sales,83148,2,2022-07-10
19328,Operations,46036,3,2022-09-19
19329,Operations,81538,3,2024-05-28
19330,Finance,109851,2,2022-04-08
19331,Finance,111542,1,2024-07-08
19332,Sales,120721,4,2024-04-23
19333,Operations,79601,3,2024-03-18
19334,Finance,128242,3,2023-03-26
19335,Operations,46904,3,2023-12-11
19336,HR,114845,2,2022-10-16
19337,IT,87210,5,2023-12-04
19338,Sales,119535,2,2023-12-09
19339,Sales,131885,1,2023-04-04
19340,HR,42527,4,2023-05-22
19341,IT,117564,4,2021-08-02
19342,Sales,81586,5,2023-06-26
19343,Sales,44596,3,2023-03-25
19344,Finance,30910,5,2022-10-27
19345,Operations,106644,4,2024-03-03
19346,HR,88073,4,2022-08-30
19347,IT,142094,2,2022-05-25
19348,IT,129603,5,2023-10-21
19349,Finance,105862,3,2023-12-22
19350,Sales,66411,5,2023-02-14
19351,Sales,45424,2,2024-12-26
19352,Sales,149753,1,2021-04-17
19353,Finance,57041,5,2021-09-05
19354,Operations,91128,3,2021-03-02
19355,Sales,20748,4,2023-06-18
19356,IT,85677,1,2021-02-03
19357,IT,105556,5,2024-07-15
19358,HR,133178,1,2024-07-05
19359,HR,112619,3,2022-09-24
19360,IT,123585,5,2022-02-25
19361,Finance,106137,5,2023-09-16
19362,HR,45329,1,2022-11-10
19363,IT,124829,3,2024-07-09
19364,Sales,38670,2,2023-10-17
19365,Sales,93712,5,2021-10-30
19366,Operations,59801,2,2021-12-02
19367,Sales,42331,4,2021-10-27
19368,IT,82789,5,2021-02-13
19369,Finance,75693,1,2023-07-21
19370,Operations,98461,2,2021-02-08
19371,IT,145084,4,2021-11-02
19372,Finance,84251,1,2022-06-25
19373,IT,148572,3,2021-09-09
19374,Finance,77264,2,2021-07-07
19375,HR,62276,3,2023-04-14
19376,IT,131820,2,2021-01-03
19377,Sales,41996,1,2024-04-22
19378,HR,117825,1,2022-07-21
19379,Sales,39496,5,2023-11-04
19380,IT,60075,2,2024-03-16
19381,HR,60214,2,2023-07-28
19382,Sales,58132,1,2023-03-18
19383,Sales,135336,1,2025-01-04
19384,Finance,88806,3,2021-04-24
19385,Finance,25936,1,2022-01-13
19386,Operations,116501,2,2024-07-19
19387,Sales,64252,2,2023-09-14
19388,Sales,31070,3,2021-05-25
19389,IT,64529,4,2024-11-09
19390,Finance,101207,5,2022-05-14
19391,IT,95272,2,2021-05-29
19392,Operations,135836,3,2021-01-30
19393,Operations,61008,3,2023-11-11
19394,HR,54945,3,2021-04-05
19395,Operations,109621,5,2022-08-06
19396,Sales,78880,2,2023-04-25
19397,Finance,104199,5,2022-11-02
19398,Operations,49451,5,2023-04-22
19399,Finance,59180,5,2022-11-20
19400,HR,105805,5,2023-03-15
19401,IT,35008,1,2023-02-11
19402,Sales,137932,5,2024-04-29
19403,IT,90842,4,2025-01-04
19404,Sales,33535,3,2024-02-20
19405,Sales,95908,2,2023-10-16
19406,Sales,21813,4,2024-04-17
19407,Operations,135503,3,2022-01-29
19408,HR,75392,4,2022-09-27
19409,Operations,123412,3,2023-03-12
19410,HR,35855,4,2022-02-21
19411,Sales,53536,4,2021-02-22
19412,HR,85039,2,2021-06-11
19413,Finance,50673,2,2024-05-04
19414,Finance,148753,2,2024-07-03
19415,Finance,52868,1,2022-02-04
19416,Operations,132885,2,2022-09-14
19417,Operations,65217,2,2025-01-28
19418,IT,106284,1,2021-08-23
19419,HR,135684,5,2023-01-23
19420,Sales,31909,5,2022-07-07
19421,Operations,128037,1,2023-05-25
19422,Sales,113715,1,2023-02-28
19423,Operations,37455,1,2024-05-13
19424,Sales,109680,1,2022-02-24
19425,Sales,111857,4,2025-01-25
19426,Sales,59303,2,2023-12-02
19427,IT,102890,1,2024-05-22
19428,HR,111846,5,2023-01-08
19429,Operations,46775,3,2024-06-02
19430,HR,123953,3,2024-05-31
19431,Finance,95467,5,2022-03-17
19432,HR,73038,4,2025-01-11
19433,Sales,30435,4,2021-07-02
19434,Operations,86822,2,2023-03-12
19435,Finance,109220,3,2021-06-29
19436,Operations,21343,3,2022-11-18
19437,Operations,87547,3,2022-05-23
19438,Operations,71619,2,2021-02-16
19439,Finance,93434,5,2023-05-18
19440,Sales,143556,4,2024-09-28
19441,IT,120700,3,2023-01-01
19442,HR,123330,1,2024-03-19
19443,Sales,83855,4,2022-11-20
19444,Operations,121288,4,2022-06-28
19445,IT,83501,3,2022-04-10
19446,Operations,119217,1,2021-03-27
19447,Finance,74130,5,2024-11-01
19448,IT,71648,3,2024-10-07
19449,Finance,24311,5,2022-08-16
19450,HR,122418,2,2021-04-05
19451,Sales,101892,1,2022-12-22
19452,Finance,122344,1,2022-01-26
19453,Operations,105193,2,2022-12-16
19454,HR,27480,5,2022-09-28
19455,Operations,125790,2,2021-01-01
19456,Sales,94446,2,2023-12-21
19457,IT,47813,3,2023-12-20
19458,Sales,21366,1,2021-02-01
19459,Operations,141875,5,2022-03-01
19460,IT,37144,5,2023-06-11
19461,IT,122122,3,2021-05-14
19462,Operations,136835,1,2021-03-22
19463,IT,49572,3,2022-11-18
19464,Finance,31168,4,2024-02-27
19465,Finance,27399,4,2021-03-13
19466,Finance,96759,2,2023-12-11
19467,HR,94931,3,2024-01-26
19468,HR,86682,3,2021-07-15
19469,Sales,134344,4,2022-09-30
19470,IT,141358,3,2022-10-08
19471,IT,129728,1,2023-04-17
19472,IT,59005,3,2021-05-13
19473,Sales,142819,3,2024-07-03
19474,Sales,76322,4,2023-02-04
19475,Operations,48609,5,2023-06-16
19476,Sales,139353,4,2021-02-19
19477,HR,39929,3,2023-01-11
19478,Operations,83082,5,2021-11-14
19479,HR,50517,2,2022-04-26
19480,Operations,120195,5,2024-08-18
19481,IT,112861,3,2023-10-09
19482,Finance,94090,2,2024-01-18
19483,HR,50506,1,2021-07-27
19484,Sales,64196,4,2021-08-18
19485,IT,42100,5,2023-08-28
19486,Finance,57760,5,2021-05-29
19487,Sales,87399,5,2023-06-22
19488,Sales,105564,1,2023-06-28
19489,Operations,106387,2,2021-11-19
19490,Finance,66862,1,2021-01-19
19491,Sales,28713,2,2024-02-21
19492,IT,133546,3,2024-12-01
19493,HR,51187,5,2022-10-01
19494,Finance,67030,3,2024-12-04
19495,Finance,20366,3,2023-05-12
19496,IT,102403,5,2021-06-17
19497,Operations,122553,5,2021-05-19
19498,Finance,58870,2,2021-01-18
19499,Operations,54373,1,2023-06-03
19500,Operations,101033,2,2021-01-28
19501,IT,127007,2,2024-04-23
19502,IT,39223,4,2021-05-19
19503,HR,33819,1,2022-09-16
19504,Sales,28161,2,2023-09-25
19505,Operations,127396,5,2024-09-04
19506,Sales,81940,2,2024-03-28
19507,Sales,30001,2,2022-08-23
19508,IT,64952,2,2022-08-09
19509,Finance,118027,4,2022-05-05
19510,Operations,88247,2,2023-01-22
19511,Finance,106991,5,2023-10-13
19512,IT,136525,1,2022-09-28
19513,HR,112454,3,2021-03-20
19514,Finance,60894,2,2024-03-25
19515,Operations,115960,5,2022-12-21
19516,HR,53930,1,2024-12-08
19517,Sales,109346,3,2022-01-27
19518,HR,140752,4,2021-12-29
19519,IT,89259,4,2021-07-04
19520,Sales,101990,1,2024-08-28
19521,Operations,110954,2,2022-03-24
19522,Operations,120753,3,2022-10-12
19523,IT,103464,4,2022-07-06
19524,Sales,99186,3,2021-05-14
19525,Sales,70533,4,2021-12-20
19526,Sales,141432,1,2021-10-18
19527,HR,26285,1,2022-09-03
19528,HR,128337,1,2021-08-30
19529,IT,127804,5,2022-01-25
19530,HR,93512,2,2022-04-16
19531,Sales,45232,2,2022-10-13
19532,Finance,67523,2,2021-06-12
19533,IT,84419,4,2022-03-12
19534,Operations,120091,3,2022-12-22
19535,IT,31592,5,2022-03-14
19536,HR,110118,1,2021-10-11
19537,Sales,104752,2,2024-03-29
19538,Operations,48873,4,2024-04-21
19539,Sales,33518,1,2023-12-07
19540,Operations,113768,2,2022-02-13
19541,IT,53987,3,2024-07-13
19542,Sales,62095,5,2023-04-16
19543,Sales,34413,2,2022-10-17
19544,HR,109684,1,2022-07-24
19545,IT,79578,2,2023-10-26
19546,IT,120457,2,2021-05-25
19547,Finance,50567,2,2023-02-04
19548,IT,96610,4,2021-12-29
19549,HR,40664,2,2022-04-15
19550,IT,34543,5,2021-05-01
19551,HR,88901,5,2021-09-11
19552,IT,97091,4,2023-09-21
19553,IT,123586,1,2023-01-30
19554,Operations,34395,5,2022-01-07
19555,IT,148113,5,2023-03-09
19556,HR,128241,3,2022-01-12
19557,Finance,79158,2,2021-10-20
19558,Operations,65457,4,2024-08-29
19559,Operations,95471,2,2022-02-10
19560,IT,80334,1,2022-04-25
19561,Sales,25028,4,2021-07-07
19562,Finance,91479,2,2021-08-09
19563,Operations,90392,5,2024-01-22
19564,Sales,48258,1,2024-12-14
19565,HR,26108,1,2021-09-09
19566,Sales,116346,4,2024-11-27
19567,HR,77466,3,2021-01-06
19568,IT,64831,2,2022-04-28
19569,IT,71976,3,2021-02-07
19570,Operations,43827,5,2021-11-06
19571,Operations,114060,4,2021-11-18
19572,IT,36353,1,2021-01-04
19573,Finance,124441,4,2024-03-22
19574,Sales,44173,4,2021-08-31
19575,Operations,142178,3,2023-06-16
19576,Operations,50807,4,2023-10-16
19577,HR,33613,4,2022-02-21
19578,HR,135308,1,2022-09-29
19579,IT,46054,3,2024-04-07
19580,Operations,138865,2,2022-03-05
19581,Finance,98782,3,2021-08-15
19582,Sales,149042,1,2021-02-20
19583,Finance,45645,1,2024-11-05
19584,Finance,37149,2,2021-12-31
19585,HR,99252,3,2021-08-03
19586,Finance,20863,3,2024-06-16
19587,Finance,112893,5,2022-06-29
19588,HR,91225,2,2023-02-07
19589,HR,117408,4,2021-10-27
19590,Operations,105867,3,2022-09-05
19591,IT,136647,4,2022-12-17
19592,IT,69666,5,2024-07-25
19593,IT,98783,3,2024-08-14
19594,Finance,24851,4,2022-03-12
19595,Finance,56250,4,2024-03-06
19596,Sales,43991,1,2022-11-28
19597,IT,63999,5,2022-02-13
19598,Finance,120366,4,2023-07-30
19599,Finance,37179,1,2023-05-21
19600,IT,36780,3,2024-09-29
19601,IT,98356,1,2021-04-02
19602,Finance,85969,1,2022-08-25
19603,HR,63359,5,2021-01-25
19604,HR,83846,4,2023-02-16
19605,Sales,75486,3,2022-01-30
19606,IT,86652,1,2024-04-15
19607,HR,117772,1,2024-06-07
19608,IT,86621,3,2022-11-08
19609,HR,118867,2,2023-10-28
19610,HR,45367,3,2024-08-17
19611,HR,137561,2,2021-10-26
19612,HR,149253,1,2021-04-26
19613,HR,115640,4,2022-02-01
19614,Operations,64773,4,2021-06-19
19615,IT,31450,5,2022-03-31
19616,IT,33333,3,2021-01-03
19617,IT,84107,3,2023-12-13
19618,Finance,58501,1,2021-08-18
19619,Operations,139616,3,2024-06-15
19620,Finance,57375,1,2022-10-12
19621,Sales,75601,4,2021-10-10
19622,HR,44408,1,2024-10-09
19623,Sales,85174,4,2022-03-18
19624,HR,144616,2,2024-03-18
19625,Operations,72081,4,2023-04-22
19626,HR,99875,5,2021-03-18
19627,Operations,114230,5,2024-05-17
19628,HR,131255,2,2023-11-05
19629,Operations,21474,5,2021-09-30
19630,Sales,139287,5,2023-08-24
19631,Operations,107361,1,2022-06-14
19632,HR,58646,2,2021-06-22
19633,IT,60561,5,2021-09-26
19634,Operations,70471,1,2022-03-12
19635,Operations,134078,5,2022-04-28
19636,Operations,144066,3,2024-05-24
19637,IT,50527,5,2022-03-17
19638,Operations,148195,4,2022-11-29
19639,Operations,119321,2,2022-10-31
19640,Finance,124639,2,2023-07-09
19641,Finance,27470,5,2024-11-08
19642,Finance,22512,2,2021-05-09
19643,HR,43528,1,2024-08-10
19644,IT,84278,4,2023-12-22
19645,Sales,91227,4,2022-11-22
19646,Finance,65084,4,2022-10-05
19647,Finance,100736,2,2021-09-01
19648,HR,33339,3,2023-08-19
19649,Operations,133692,2,2024-12-02
19650,Finance,128335,3,2022-09-13
19651,IT,99191,5,2021-08-12
19652,Operations,57506,5,2022-10-15
19653,IT,63809,3,2021-01-15
19654,Sales,102827,3,2023-06-23
19655,HR,68758,4,2024-02-13
19656,HR,62816,5,2023-07-06
19657,HR,135559,2,2022-03-28
19658,Finance,118978,3,2024-05-17
19659,HR,138797,2,2023-09-28
19660,Operations,114368,4,2023-08-25
19661,Sales,128853,3,2023-01-12
19662,Finance,52707,3,2023-09-04
19663,Operations,51439,1,2025-01-19
19664,Sales,38604,5,2021-02-01
19665,IT,95598,5,2024-01-25
19666,Finance,133789,4,2021-05-21
19667,Finance,34305,1,2021-11-30
19668,Sales,112396,4,2024-07-26
19669,Operations,110775,1,2024-03-01
19670,Operations,114257,4,2021-10-26
19671,IT,123003,2,2022-10-31
19672,IT,100719,4,2023-05-07
19673,Operations,28524,2,2024-11-27
19674,Finance,59601,5,2021-02-24
19675,Sales,138309,5,2024-05-10
19676,IT,25096,2,2022-08-06
19677,Finance,138583,1,2023-07-30
19678,Sales,35273,5,2022-12-17
19679,Operations,33947,5,2022-03-28
19680,HR,93977,2,2021-01-16
19681,Sales,87831,5,2024-07-29
19682,Finance,98934,2,2021-11-02
19683,Finance,145623,5,2021-10-06
19684,IT,104013,2,2022-06-28
19685,Sales,36255,3,2022-09-14
19686,Operations,35442,1,2021-11-09
19687,Operations,30514,1,2021-05-14
19688,Operations,136010,4,2021-04-15
19689,Finance,26624,4,2021-11-14
19690,Operations,139283,2,2022-03-22
19691,HR,34299,4,2021-09-29
19692,Sales,75669,4,2024-10-07
19693,Operations,37880,5,2022-03-17
19694,HR,88385,4,2022-12-11
19695,Operations,116384,1,2023-04-11
19696,Operations,133023,4,2021-04-03
19697,IT,29722,4,2023-09-26
19698,HR,115110,2,2024-08-11
19699,Sales,33411,2,2021-07-15
19700,IT,69045,4,2021-05-15
19701,HR,139399,3,2023-08-11
19702,Operations,58637,5,2021-08-05
19703,IT,69297,1,2022-08-24
19704,HR,52698,5,2022-04-19
19705,HR,136762,5,2024-12-23
19706,HR,45299,4,2021-02-01
19707,Operations,133080,1,2025-01-28
19708,Finance,137450,5,2021-02-10
19709,HR,31888,3,2024-10-27
19710,IT,131567,3,2021-01-18
19711,Finance,70962,2,2021-10-18
19712,Sales,44342,2,2023-11-16
19713,Sales,25148,1,2021-10-27
19714,Finance,139779,1,2024-04-10
19715,Finance,90254,1,2021-07-08
19716,IT,143673,3,2024-04-28
19717,Sales,95271,1,2022-05-13
19718,HR,132815,5,2022-09-08
19719,Sales,128560,3,2023-04-23
19720,IT,77764,4,2023-10-22
19721,Operations,124223,4,2024-11-27
19722,HR,118097,4,2021-02-14
19723,Sales,44470,4,2021-12-22
19724,Finance,137117,2,2024-03-03
19725,HR,84260,3,2021-12-22
19726,Sales,34727,5,2023-05-06
19727,Sales,35104,2,2023-01-13
19728,Sales,35600,4,2023-09-30
19729,Sales,25407,3,2022-08-27
19730,Operations,131813,3,2024-05-01
19731,Operations,92367,2,2022-12-20
19732,Finance,42288,5,2022-02-09
19733,Sales,119779,4,2023-03-09
19734,Operations,81979,1,2024-03-26
19735,IT,90837,3,2024-05-25
19736,IT,132218,1,2022-11-02
19737,Operations,136174,2,2023-11-14
19738,Operations,143345,5,2023-11-07
19739,Finance,129075,3,2022-10-07
19740,Finance,140592,3,2021-06-16
19741,IT,99299,5,2021-08-13
19742,HR,51773,3,2024-05-31
19743,HR,136139,4,2023-06-23
19744,Finance,107224,3,2023-07-26
19745,Finance,31738,1,2024-01-09
19746,Finance,55373,2,2023-02-04
19747,IT,87468,4,2023-06-21
19748,IT,90691,5,2023-12-23
19749,IT,36653,1,2023-08-08
19750,HR,147725,5,2021-10-20
19751,Operations,74707,1,2021-10-12
19752,Operations,92144,4,2021-05-29
19753,Operations,41880,4,2024-03-30
19754,HR,33030,3,2021-05-14
19755,Operations,96823,4,2024-11-26
19756,HR,83335,4,2025-02-09
19757,IT,48646,2,2022-10-03
19758,IT,130104,5,2023-09-02
19759,HR,72501,4,2022-12-12
19760,IT,71256,4,2022-03-23
19761,Operations,21397,1,2022-05-26
19762,IT,28351,5,2023-02-28
19763,Sales,127770,1,2023-07-18
19764,Finance,55937,4,2021-03-10
19765,Finance,141229,4,2021-11-22
19766,HR,80453,2,2022-03-03
19767,HR,46476,3,2021-08-05
19768,Sales,72990,3,2024-05-02
19769,Sales,58488,2,2024-12-18
19770,IT,52637,3,2023-04-07
19771,HR,141424,1,2023-12-10
19772,HR,55907,4,2022-08-09
19773,Finance,86833,1,2023-03-17
19774,Operations,55872,4,2023-05-11
19775,Sales,28453,4,2024-03-25
19776,Sales,120534,3,2021-03-31
19777,Operations,143640,5,2022-12-02
19778,Operations,140936,3,2022-08-21
19779,Sales,75308,2,2024-04-05
19780,IT,146320,4,2021-06-05
19781,Operations,45616,5,2023-01-06
19782,HR,36341,5,2021-12-14
19783,Sales,107300,2,2023-01-06
19784,Operations,93611,2,2024-09-28
19785,HR,82650,5,2023-08-06
19786,Finance,74342,2,2023-06-10
19787,HR,97756,1,2022-04-29
19788,HR,144340,1,2022-07-27
19789,Operations,87419,2,2023-12-24
19790,Operations,49005,5,2023-11-03
19791,Operations,31322,5,2022-10-04
19792,IT,141702,2,2024-08-18
19793,Sales,46129,1,2021-08-26
19794,HR,52845,3,2021-10-15
19795,HR,35102,4,2021-02-07
19796,Sales,58598,1,2022-03-30
19797,HR,123880,3,2021-02-19
19798,IT,148792,4,2021-09-20
19799,HR,62598,5,2023-06-06
19800,Finance,127007,1,2024-11-15
19801,IT,52732,3,2023-02-05
19802,IT,27209,5,2022-04-13
19803,Sales,21665,2,2021-07-09
19804,Finance,91623,4,2021-01-01
19805,HR,111385,2,2024-02-07
19806,IT,76611,2,2024-11-10
19807,IT,104872,2,2021-03-13
19808,Finance,37245,3,2024-12-19
19809,Finance,73386,5,2021-08-17
19810,IT,82425,3,2022-10-10
19811,Finance,81230,4,2024-03-19
19812,Finance,82302,2,2022-07-19
19813,Sales,36422,1,2023-07-23
19814,Operations,66965,5,2024-12-04
19815,Finance,94268,4,2021-01-29
19816,Sales,66680,4,2022-09-17
19817,Finance,75005,2,2021-12-08
19818,HR,129636,3,2022-04-08
19819,HR,35937,3,2023-10-31
19820,HR,132347,5,2021-09-26
19821,HR,49687,5,2022-01-18
19822,HR,35105,5,2022-12-06
19823,IT,86351,4,2023-03-12
19824,Sales,94400,4,2021-08-10
19825,HR,130480,5,2024-01-27
19826,Finance,96449,5,2022-09-19
19827,HR,96403,1,2022-10-24
19828,Operations,53090,4,2023-05-10
19829,HR,148640,4,2022-10-03
19830,HR,148873,4,2021-06-29
19831,Sales,106740,1,2024-01-27
19832,IT,32776,1,2022-08-02
19833,Sales,72470,5,2022-02-22
19834,HR,80295,2,2024-04-21
19835,Sales,123592,5,2021-02-18
19836,HR,133196,1,2021-04-26
19837,Finance,143859,5,2022-11-01
19838,IT,45687,4,2022-06-26
19839,HR,37580,3,2021-02-17
19840,Sales,62177,2,2022-04-06
19841,Operations,109740,1,2021-02-01
19842,Operations,57948,2,2021-10-15
19843,Sales,23718,2,2023-07-22
19844,Operations,85808,2,2021-09-03
19845,Finance,94499,1,2023-03-23
19846,Operations,87016,4,2024-07-28
19847,Sales,66826,3,2024-03-05
19848,IT,139051,2,2023-11-06
19849,HR,51121,5,2021-01-12
19850,Operations,40160,1,2023-04-29
19851,Sales,75210,3,2024-01-17
19852,Operations,23460,1,2024-10-10
19853,IT,120909,3,2024-11-11
19854,IT,65544,5,2021-04-23
19855,HR,45302,4,2024-03-13
19856,IT,40435,5,2023-01-18
19857,Finance,127417,4,2023-01-30
19858,Operations,118350,1,2021-01-19
19859,Sales,72194,4,2022-06-13
19860,IT,127897,5,2024-04-04
19861,Sales,92450,3,2023-11-04
19862,IT,42821,3,2021-05-18
19863,IT,109332,1,2021-08-25
19864,Sales,69322,3,2024-06-20
19865,Operations,109399,3,2023-07-19
19866,Sales,142883,1,2023-05-03
19867,Sales,59569,4,2021-06-17
19868,Operations,35425,3,2024-03-04
19869,IT,72871,1,2023-08-22
19870,Finance,43325,1,2021-03-03
19871,HR,111909,2,2022-05-21
19872,HR,145407,5,2021-08-11
19873,HR,60672,4,2022-05-28
19874,Operations,95151,4,2022-11-02
19875,Operations,44136,4,2023-01-09
19876,IT,110145,1,2024-07-30
19877,Sales,80512,4,2025-01-07
19878,Finance,139111,1,2023-05-24
19879,HR,107103,4,2022-06-04
19880,HR,107192,1,2022-08-16
19881,Sales,124332,1,2024-08-29
19882,Finance,91578,5,2021-01-11
19883,IT,43035,4,2023-04-17
19884,Finance,25425,3,2022-05-21
19885,IT,44554,3,2021-04-12
19886,Operations,83045,3,2023-01-09
19887,Sales,33412,3,2023-04-15
19888,Operations,74550,4,2023-10-12
19889,HR,93267,3,2024-01-17
19890,IT,106407,4,2024-07-05
19891,Operations,54551,3,2024-01-06
19892,HR,123870,1,2024-03-08
19893,HR,37735,5,2024-11-09
19894,Finance,33091,3,2023-12-04
19895,Operations,91092,4,2023-06-06
19896,HR,84145,5,2022-10-28
19897,IT,132342,4,2024-06-02
19898,Sales,46767,3,2022-08-04
19899,Finance,93175,1,2021-04-03
19900,HR,125113,4,2024-10-05
19901,IT,36315,5,2023-12-04
19902,HR,106450,5,2021-07-25
19903,Sales,74579,5,2024-11-13
19904,HR,69853,4,2024-08-18
19905,Finance,53182,3,2023-11-14
19906,Sales,57798,4,2021-12-17
19907,Sales,75947,5,2021-09-07
19908,IT,131099,5,2021-04-22
19909,IT,81737,4,2022-05-16
19910,Operations,42653,1,2023-03-22
19911,IT,104445,2,2022-04-30
19912,Sales,124791,4,2022-06-29
19913,IT,140687,1,2025-01-13
19914,Sales,93659,5,2022-05-30
19915,Operations,60353,3,2022-11-11
19916,Finance,95483,4,2024-09-26
19917,Finance,83782,5,2021-08-28
19918,HR,57082,2,2024-03-01
19919,IT,93984,2,2024-06-20
19920,IT,28950,1,2022-09-26
19921,Finance,21546,5,2021-02-12
19922,HR,23400,2,2023-08-02
19923,IT,83654,4,2021-10-18
19924,HR,133458,3,2023-01-05
19925,HR,29081,3,2021-06-24
19926,IT,118530,4,2022-11-25
19927,Sales,138515,4,2022-04-25
19928,Finance,90374,2,2023-08-31
19929,Sales,87824,4,2022-10-17
19930,Operations,41744,3,2021-08-24
19931,Operations,117220,4,2024-12-12
19932,HR,73199,2,2024-01-13
19933,Operations,20899,4,2022-11-18
19934,IT,24060,5,2024-06-30
19935,IT,70437,4,2025-02-09
19936,IT,109467,2,2022-05-04
19937,Operations,119362,3,2022-08-22
19938,HR,127143,2,2023-10-18
19939,IT,84335,4,2021-03-22
19940,IT,109476,1,2023-07-21
19941,Finance,53443,1,2023-06-07
19942,Finance,42940,1,2023-10-29
19943,HR,149591,2,2024-04-28
19944,Finance,83731,5,2024-02-26
19945,Sales,141947,5,2023-06-10
19946,Sales,90111,4,2022-08-04
19947,HR,138649,1,2021-10-10
19948,Operations,82340,2,2022-08-30
19949,Sales,91747,5,2022-05-02
19950,Sales,128768,5,2022-02-20
19951,Operations,128096,4,2022-12-08
19952,Operations,113083,4,2021-10-29
19953,HR,98068,2,2022-09-16
19954,Finance,147401,3,2023-05-11
19955,Sales,129754,3,2023-09-20
19956,Finance,56826,4,2023-05-07
19957,Operations,98083,4,2021-08-09
19958,HR,84385,1,2022-06-07
19959,Operations,50430,4,2022-04-14
19960,Sales,84106,3,2024-01-18
